Wall time,Step,Value
1686377757.4439933,100,12.156000137329102
1686377766.1405034,200,10.914999961853027
1686377774.259382,300,10.687999725341797
1686377783.1137362,400,10.550000190734863
1686377791.8716958,500,10.38700008392334
1686377799.787304,600,10.16100025177002
1686377808.377662,700,9.930000305175781
1686377816.1118932,800,9.75100040435791
1686377824.9786572,900,9.560999870300293
1686377832.9089909,1000,9.383000373840332
1686377841.11484,1100,9.154000282287598
1686377849.6256168,1200,8.98799991607666
1686377856.8888216,1300,8.890000343322754
1686377866.1692543,1400,8.812000274658203
1686377875.3543117,1500,8.621999740600586
1686377884.5024748,1600,8.545999526977539
1686377893.2679927,1700,8.366000175476074
1686377901.0270417,1800,8.300999641418457
1686377909.9698124,1900,8.170000076293945
1686377917.5608408,2000,8.032999992370605
1686377926.197594,2100,7.943999767303467
1686377933.714978,2200,7.863999843597412
1686377942.0859668,2300,7.7870001792907715
1686377950.7574885,2400,7.75
1686377958.6956646,2500,7.6579999923706055
1686377967.4712405,2600,7.611999988555908
1686377975.1506894,2700,7.51800012588501
1686377984.199259,2800,7.51200008392334
1686377991.732758,2900,7.421000003814697
1686378000.0780547,3000,7.3460001945495605
1686378008.9219835,3100,7.335000038146973
1686378017.0638447,3200,7.36299991607666
1686378026.2518575,3300,7.313000202178955
1686378034.2828815,3400,7.267000198364258
1686378042.6277542,3500,7.238999843597412
1686378052.1034298,3600,7.193999767303467
1686378061.0117438,3700,7.140999794006348
1686378070.1067927,3800,7.1479997634887695
1686378077.5779808,3900,7.078000068664551
1686378086.596221,4000,7.039000034332275
1686378094.2922978,4100,7.060999870300293
1686378103.0134463,4200,7.0229997634887695
1686378111.5273037,4300,6.986999988555908
1686378119.0090988,4400,6.9720001220703125
1686378127.952354,4500,6.974999904632568
1686378135.5250127,4600,6.953000068664551
1686378144.511234,4700,6.956999778747559
1686378153.172744,4800,6.995999813079834
1686378161.396031,4900,6.875
1686378170.5076823,5000,6.916999816894531
1686378178.6774833,5100,6.835999965667725
1686378187.534972,5200,6.811999797821045
1686378195.6371124,5300,6.840000152587891
1686378203.6539078,5400,6.7789998054504395
1686378212.4610052,5500,6.789000034332275
1686378235.310918,5600,6.776000022888184
1686378244.4861975,5700,6.696000099182129
1686378252.1785913,5800,6.73799991607666
1686378261.251314,5900,6.7170000076293945
1686378269.3999183,6000,6.692999839782715
1686378277.410149,6100,6.660999774932861
1686378286.3222034,6200,6.682000160217285
1686378294.103144,6300,6.658999919891357
1686378302.7292728,6400,6.632999897003174
1686378311.4046428,6500,6.659999847412109
1686378319.9273126,6600,6.624000072479248
1686378329.0749786,6700,6.6579999923706055
1686378337.1314745,6800,6.695000171661377
1686378346.0179935,6900,6.574999809265137
1686378353.4050097,7000,6.574999809265137
1686378362.2809184,7100,6.572999954223633
1686378370.3433375,7200,6.5320000648498535
1686378378.2733521,7300,6.52400016784668
1686378387.610668,7400,6.6020002365112305
1686378395.5023813,7500,6.572000026702881
1686378404.3973289,7600,6.564000129699707
1686378412.4974446,7700,6.5970001220703125
1686378422.7833173,7800,6.578999996185303
1686378431.1420765,7900,6.525000095367432
1686378438.6518157,8000,6.533999919891357
1686378447.6972897,8100,6.558000087738037
1686378455.315922,8200,6.49399995803833
1686378464.348199,8300,6.520999908447266
1686378472.9155104,8400,6.507999897003174
1686378480.7991393,8500,6.4770002365112305
1686378489.7585168,8600,6.5279998779296875
1686378497.4256182,8700,6.451000213623047
1686378506.4497583,8800,6.5279998779296875
1686378514.839798,8900,6.47599983215332
1686378523.091581,9000,6.46999979019165
1686378532.364314,9100,6.47599983215332
1686378540.1751525,9200,6.453000068664551
1686378549.5609405,9300,6.4770002365112305
1686378557.1573386,9400,6.453000068664551
1686378565.653774,9500,6.429999828338623
1686378574.3012075,9600,6.440999984741211
1686378582.1201134,9700,6.494999885559082
1686378590.8776839,9800,6.439000129699707
1686378598.766941,9900,6.435999870300293
1686378609.527985,10000,6.414000034332275
1686378616.868699,10100,6.4070000648498535
1686378625.6887398,10200,6.454999923706055
1686378633.3730388,10300,6.410999774932861
1686378641.4651995,10400,6.461999893188477
1686378650.5772712,10500,6.395999908447266
1686378658.1881204,10600,6.421000003814697
1686378667.584034,10700,6.414999961853027
1686378675.439509,10800,6.368000030517578
1686378684.4338572,10900,6.394999980926514
1686378692.7776668,11000,6.38700008392334
1686378700.396824,11100,6.401000022888184
1686378723.2989666,11200,6.370999813079834
1686378730.8947434,11300,6.321000099182129
1686378740.1426144,11400,6.36899995803833
1686378748.0798054,11500,6.348999977111816
1686378756.9850307,11600,6.366000175476074
1686378765.9440188,11700,6.331999778747559
1686378773.4740238,11800,6.316999912261963
1686378781.9394217,11900,6.264999866485596
1686378791.5131762,12000,6.3470001220703125
1686378799.8976767,12100,6.324999809265137
1686378808.570983,12200,6.335999965667725
1686378816.308185,12300,6.290999889373779
1686378824.9541178,12400,6.296999931335449
1686378832.7505805,12500,6.2820000648498535
1686378841.506701,12600,6.301000118255615
1686378849.3643684,12700,6.252999782562256
1686378858.658594,12800,6.35699987411499
1686378867.5512135,12900,6.260000228881836
1686378874.9989283,13000,6.249000072479248
1686378883.717876,13100,6.322000026702881
1686378891.1544023,13200,6.291999816894531
1686378899.9024794,13300,6.283999919891357
1686378908.0567398,13400,6.285999774932861
1686378915.8053339,13500,6.230000019073486
1686378924.6346774,13600,6.302999973297119
1686378932.710729,13700,6.318999767303467
1686378941.7844198,13800,6.315999984741211
1686378950.0746746,13900,6.269999980926514
1686378958.9060354,14000,6.269000053405762
1686378967.4186947,14100,6.258999824523926
1686378976.664175,14200,6.306000232696533
1686378985.7714212,14300,6.289000034332275
1686378992.9349298,14400,6.184999942779541
1686379001.2623296,14500,6.241000175476074
