Wall time,Step,Value
1686509961.9657183,14900,8.923999786376953
1686509976.46403,15000,8.90999984741211
1686509990.3119366,15100,8.940999984741211
1686510003.489459,15200,8.885000228881836
1686510016.90915,15300,8.892000198364258
1686510030.4274676,15400,8.901000022888184
1686510044.6209865,15500,8.888999938964844
1686510058.239449,15600,8.843999862670898
1686510071.2936945,15700,8.8100004196167
1686510084.4829154,15800,8.880000114440918
1686510098.169295,15900,8.843999862670898
1686510111.6394198,16000,8.79699993133545
1686510126.6238656,16100,8.83899974822998
1686510140.7707777,16200,8.902000427246094
1686510154.2966328,16300,8.843999862670898
1686510167.7657623,16400,8.843999862670898
1686510181.0381622,16500,8.8149995803833
1686510194.839363,16600,8.847999572753906
1686510208.2905312,16700,8.812000274658203
1686510221.3760507,16800,8.869000434875488
1686510234.9748945,16900,8.769000053405762
1686510248.5065544,17000,8.791999816894531
1686510262.475763,17100,8.833000183105469
1686510275.9209018,17200,8.812000274658203
1686510289.7661335,17300,8.802000045776367
1686510303.4754388,17400,8.791999816894531
1686510317.9584699,17500,8.765999794006348
1686510331.202634,17600,8.807000160217285
1686510344.751279,17700,8.805999755859375
1686510358.1756415,17800,8.76200008392334
1686510371.9953341,17900,8.777999877929688
1686510385.0648682,18000,8.744000434875488
1686510398.604145,18100,8.743000030517578
1686510412.0327842,18200,8.767000198364258
1686510425.0867205,18300,8.812000274658203
1686510439.160269,18400,8.734999656677246
1686510452.8755698,18500,8.791000366210938
1686510466.6001782,18600,8.736000061035156
1686510480.0338852,18700,8.746999740600586
1686510493.4493072,18800,8.736000061035156
1686510536.035305,18900,8.767000198364258
1686510551.5488462,19000,8.6899995803833
1686510566.4396458,19100,8.684000015258789
1686510580.4839578,19200,8.77400016784668
1686510594.0925994,19300,8.687000274658203
1686510608.1434631,19400,8.71399974822998
1686510621.6640344,19500,8.739999771118164
1686510635.2245562,19600,8.75
1686510648.6849854,19700,8.654999732971191
1686510661.8866355,19800,8.72599983215332
1686510675.985069,19900,8.71500015258789
1686510690.3945453,20000,8.675000190734863
1686510703.630399,20100,8.6899995803833
1686510716.7204463,20200,8.699999809265137
1686510730.8355088,20300,8.694999694824219
1686510744.8188515,20400,8.682000160217285
1686510758.7083805,20500,8.70199966430664
1686510771.8052804,20600,8.659000396728516
1686510786.1058023,20700,8.644000053405762
1686510799.642454,20800,8.730999946594238
1686510813.3995287,20900,8.633000373840332
1686510826.9949932,21000,8.652999877929688
1686510840.898137,21100,8.699999809265137
1686510854.1707869,21200,8.628000259399414
1686510867.7669454,21300,8.663000106811523
1686510881.935845,21400,8.668999671936035
1686510895.343721,21500,8.652999877929688
1686510908.6995692,21600,8.604000091552734
1686510922.2783468,21700,8.668999671936035
1686510935.7697217,21800,8.6850004196167
1686510950.0461004,21900,8.678999900817871
1686510963.73105,22000,8.62399959564209
1686510976.9458084,22100,8.675000190734863
1686510991.3729048,22200,8.678999900817871
1686511005.4542232,22300,8.652999877929688
1686511019.497551,22400,8.645000457763672
1686511033.103981,22500,8.668999671936035
1686511046.4191494,22600,8.565999984741211
1686511059.399925,22700,8.630000114440918
1686511073.8042383,22800,8.633999824523926
1686511087.298412,22900,8.663000106811523
1686511101.1009028,23000,8.682000160217285
1686511114.633783,23100,8.616999626159668
1686511128.8264701,23200,8.652000427246094
1686511142.234566,23300,8.545000076293945
1686511155.6296043,23400,8.590999603271484
1686511169.1196039,23500,8.602999687194824
1686511182.2474647,23600,8.541000366210938
1686511195.6454391,23700,8.5649995803833
1686511210.3179116,23800,8.635000228881836
1686511223.8999405,23900,8.59000015258789
1686511237.3268027,24000,8.612000465393066
1686511251.2164075,24100,8.595999717712402
1686511265.1422994,24200,8.586000442504883
1686511278.4374907,24300,8.562999725341797
1686511291.9927104,24400,8.571999549865723
1686511305.651226,24500,8.619999885559082
1686511319.564477,24600,8.62399959564209
1686511332.4321938,24700,8.588000297546387
1686511345.5466835,24800,8.53600025177002
1686511358.9521482,24900,8.571000099182129
1686511372.7478757,25000,8.585000038146973
1686511386.5009208,25100,8.527999877929688
1686511432.8086846,25200,8.5649995803833
1686511449.4739149,25300,8.550000190734863
1686511462.9762504,25400,8.49899959564209
1686511476.5541863,25500,8.593999862670898
1686511490.0276513,25600,8.5
1686511503.437375,25700,8.494999885559082
1686511517.4302094,25800,8.560999870300293
1686511531.1768591,25900,8.482999801635742
1686511544.0772092,26000,8.522000312805176
1686511556.9482675,26100,8.564000129699707
1686511570.8693936,26200,8.545000076293945
1686511584.482902,26300,8.53499984741211
1686511597.6656,26400,8.520999908447266
1686511611.7675204,26500,8.541999816894531
1686511625.8778384,26600,8.562999725341797
1686511639.3167033,26700,8.531000137329102
1686511652.6055124,26800,8.47599983215332
1686511666.6091347,26900,8.567999839782715
1686511680.4106936,27000,8.486000061035156
1686511694.0723352,27100,8.543000221252441
1686511707.9156785,27200,8.520999908447266
1686511721.5071886,27300,8.532999992370605
1686511736.1219976,27400,8.527000427246094
1686511749.7055628,27500,8.543999671936035
1686511762.766435,27600,8.538000106811523
1686511776.51855,27700,8.520999908447266
1686511790.1671288,27800,8.508000373840332
1686511805.1161714,27900,8.538000106811523
1686511818.915736,28000,8.531999588012695
1686511832.620506,28100,8.508999824523926
1686511846.5016978,28200,8.484000205993652
1686511859.9132347,28300,8.550999641418457
1686511873.8133495,28400,8.472999572753906
1686511886.993698,28500,8.484999656677246
1686511899.851394,28600,8.505999565124512
1686511912.9487596,28700,8.50100040435791
1686511926.102048,28800,8.446999549865723
1686511939.9282553,28900,8.456999778747559
1686511953.6579487,29000,8.505999565124512
1686511967.6836605,29100,8.52299976348877
1686511982.2548347,29200,8.541000366210938
1686511995.5454097,29300,8.519000053405762
1686512008.769372,29400,8.484999656677246
1686512022.2722304,29500,8.467000007629395
1686512035.7072966,29600,8.428999900817871
1686512049.6138272,29700,8.413999557495117
1686512063.5852158,29800,8.484000205993652
1686512077.4438345,29900,8.52400016784668
1686512091.124379,30000,8.487000465393066
1686512105.103873,30100,8.46399974822998
1686512118.2912953,30200,8.470999717712402
1686512131.501697,30300,8.494999885559082
1686512145.5235016,30400,8.48799991607666
1686512158.8068762,30500,8.468999862670898
1686512173.12369,30600,8.470999717712402
1686512186.3618126,30700,8.418999671936035
1686512200.0950732,30800,8.461000442504883
1686512213.4521415,30900,8.418000221252441
1686512226.7887166,31000,8.496000289916992
1686512240.2096121,31100,8.465999603271484
1686512254.1005008,31200,8.473999977111816
1686512266.9443588,31300,8.430000305175781
1686512280.3954055,31400,8.463000297546387
