Wall time,Step,Value
1686485190.3594668,6293,7.789000034332275
1686486220.9299011,12587,6.35099983215332
1686487258.8613508,18882,6.136000156402588
1686488287.356505,25177,6.0269999504089355
1686489311.668946,31471,5.958000183105469
